Id,Label,timeset,country,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
KURELLO EHNDRJU DZH,KURELLO EHNDRJU DZH,,US,1,1,1,0,1913
FEHRBANKS FLOJD,FEHRBANKS FLOJD,,US,2,0.705882,0.791667,0,1913
MOYA WILSON,MOYA WILSON,,US,17,0.115377,0.119258,0.000026,423
KOHNO TATSUOKI,KOHNO TATSUOKI,,JP,14,0.176145,0.191866,0.000108,1914
SAKAI ISAO,SAKAI ISAO,,JP,14,0.175173,0.189792,0.000014,1914
YAMAMOTO MASAAKI,YAMAMOTO MASAAKI,,JP,14,0.181061,0.196922,0.000071,1914
KANDA MOTOYA,KANDA MOTOYA,,JP,14,0.187933,0.20711,0.000149,1914
YOSHIDA HIDEKI,YOSHIDA HIDEKI,,JP,14,0.176522,0.191776,0.000378,1914
KAWASHIMA FUMIYUKI,KAWASHIMA FUMIYUKI,,JP,14,0.175167,0.189697,0.000012,1914
SAWA TAKAO,SAWA TAKAO,,JP,14,0.175198,0.189884,0.000016,1914
INABA TAKAMICHI,INABA TAKAMICHI,,JP,14,0.175201,0.189932,0.000017,1914
INADA SHUSUKE,INADA SHUSUKE,,JP,14,0.175195,0.189848,0.000016,1914
HAYASHIDA HIROTAKA,HAYASHIDA HIROTAKA,,JP,14,0.175171,0.189756,0.000013,1914
KITAYAMA HIROSHI,KITAYAMA HIROSHI,,JP,14,0.175167,0.189697,0.000012,1914
KATAYAMA HIDESHI,KATAYAMA HIDESHI,,JP,1,1,1,0,1915
SAITO KAN,SAITO KAN,,JP,1,1,1,0,1915
FUSSEY PETER MICHAEL,FUSSEY PETER MICHAEL,,GB,1,1,1,0,1916
PORTER BRIAN CHARLES,PORTER BRIAN CHARLES,,GB,1,1,1,0,1916
WHEALS JONATHAN CHARLES,WHEALS JONATHAN CHARLES,,GB,1,1,1,0,1916
GOODFELLOW CRAIG LUCAS,GOODFELLOW CRAIG LUCAS,,GB,1,1,1,0,1916
HISANO TAISHI,HISANO TAISHI,,JP,14,0.172922,0.186559,0,1914
ABE TAKEO,ABE TAKEO,,JP,14,0.188796,0.206227,0,990
SHIROKAWA HIROYUKI,SHIROKAWA HIROYUKI,,JP,14,0.183949,0.201024,0,990
WAGNER KLAUS DIETMAR,WAGNER KLAUS DIETMAR,,DE,14,0.166385,0.17689,0,1160
BOCK ACHIM,BOCK ACHIM,,DE,14,0.166387,0.176925,0,1160
SALAMA KARIM,SALAMA KARIM,,DE,14,0.166389,0.176961,0.000002,1160
WELLER ACHIM,WELLER ACHIM,,DE,14,0.163247,0.173364,0,1160
UMEDA MINORU,UMEDA MINORU,,JP,16,0.136936,0.143086,0.000323,1914
OJIMA HIROYUKI,OJIMA HIROYUKI,,JP,17,0.123768,0.128701,0.000002,1914
PFLAESTERER JENS,PFLAESTERER JENS,,DE,14,0.163247,0.173364,0,1160
YS YANG JEFFERSON,YS YANG JEFFERSON,,TW,16,0.126304,0.131325,0,1086
YOSHIZUMI KIYOSHI,YOSHIZUMI KIYOSHI,,JP,13,0.192658,0.215253,0,0
YANAGIHARA KAZUNORI,YANAGIHARA KAZUNORI,,JP,13,0.195376,0.219085,0.000001,0
MIURA SHINPEI,MIURA SHINPEI,,JP,13,0.192658,0.215253,0,0
MIZUNO MINOBU,MIZUNO MINOBU,,JP,13,0.192754,0.215577,0,0
BOLTZE MATTHIAS,BOLTZE MATTHIAS,,DE,14,0.161049,0.171554,0.000239,28
PFALZGRAF MANFRED,PFALZGRAF MANFRED,,DE,15,0.145842,0.153249,0.000017,28
ENGL ANDREAS,ENGL ANDREAS,,DE,15,0.139651,0.146467,0,28
BLEEKER BEATE,BLEEKER BEATE,,DE,15,0.139656,0.146536,0.000002,28
SUESL MICHAEL,SUESL MICHAEL,,DE,15,0.139656,0.146536,0.000002,28
BEDENBECKER MARKUS,BEDENBECKER MARKUS,,DE,15,0.139656,0.146536,0.000002,28
GAUTHIER CORINNE,GAUTHIER CORINNE,,FR,14,0.165732,0.177998,0.000025,4
PERUT CHRISTIAN,PERUT CHRISTIAN,,FR,14,0.165798,0.17816,0.000226,4
ROLLER DENIS,ROLLER DENIS,,FR,15,0.142259,0.149518,0,4
MAEDA REIZO,MAEDA REIZO,,JP,14,0.176475,0.191672,0.000002,1917
SHINYAMA KATSUHIKO,SHINYAMA KATSUHIKO,,JP,14,0.176454,0.191604,0.000002,1917
MATSUURA YOSHINORI,MATSUURA YOSHINORI,,JP,14,0.176456,0.19164,0.000002,1917
NOGAMI MITSUZO,NOGAMI MITSUZO,,JP,14,0.176473,0.19166,0,1917
YONEZU IKUO,YONEZU IKUO,,JP,14,0.183562,0.20203,0.000323,1917
OGURA MASAMI,OGURA MASAMI,,JP,14,0.18385,0.200981,0,990
LEE SANG JOON JOHN,LEE SANG JOON JOHN,,US,13,0.192576,0.211018,0.000013,990
ARNOLD GERD,ARNOLD GERD,,DE,13,0.193839,0.209249,0,1147
CUBUKCU ESIN,CUBUKCU ESIN,,US,2,0.84,0.904762,0,1918
DAHAR STEVE,DAHAR STEVE,,US,2,0.84,0.904762,0,1918
DODEJA RAVI,DODEJA RAVI,,US,2,0.84,0.904762,0,1918
GORDON ARNOLD Z,GORDON ARNOLD Z,,US,2,0.724138,0.809524,0,1918
KALYNCHUK DANIEL,KALYNCHUK DANIEL,,US,2,0.724138,0.809524,0,1918
PRINCE TROY SHANNON,PRINCE TROY SHANNON,,US,2,0.7,0.785714,0,1918
SOLTESZ JUSTIN M,SOLTESZ JUSTIN M,,US,2,0.724138,0.809524,0,1918
CHAWLA SANDEEP,CHAWLA SANDEEP,,US,2,0.724138,0.809524,0,1918
PORTSCHER MARKUS,PORTSCHER MARKUS,,DE,15,0.167595,0.178583,0,1888
JAMAIS SYLVAIN,JAMAIS SYLVAIN,,GB,16,0.134599,0.140205,0,1096
MELLOR IAN MICHAEL,MELLOR IAN MICHAEL,,GB,16,0.134599,0.140205,0,1096
JOUVRAY ALEXANDRE,JOUVRAY ALEXANDRE,,GB,16,0.134599,0.140205,0,1096
GÜNTHER NORBERT,GÜNTHER NORBERT,,DE,14,0.160062,0.169946,0.000076,28
MUELLER MATTHIAS,MUELLER MATTHIAS,,DE,15,0.138791,0.145224,0,28
GU JUN,GU JUN,,CN,16,0.130876,0.135437,0,1086
ZHIGANG ZOU,ZHIGANG ZOU,,CN,16,0.130877,0.135461,0,1086
JINGCHEN WANG,JINGCHEN WANG,,CN,16,0.130875,0.135413,0,1086
WEI LI,WEI LI,,CN,15,0.139455,0.145742,0.000426,2074
YANFENG CHEN,YANFENG CHEN,,CN,16,0.130875,0.135413,0,1086
JINHUA YE,JINHUA YE,,CN,16,0.130875,0.135413,0,1086
XIAOHONG WANG,XIAOHONG WANG,,CN,14,0.157864,0.166183,0,1189
YINGQI JIANG,YINGQI JIANG,,CN,14,0.157864,0.166183,0,1189
LINGYAN ZHONG,LINGYAN ZHONG,,CN,14,0.157864,0.166183,0,1189
YUJI MUKAI,YUJI MUKAI,,JP,15,0.17077,0.186969,0,1183
AKIRA MAENISHI,AKIRA MAENISHI,,JP,15,0.17077,0.186981,0,1183
YOSHIO TAMURA,YOSHIO TAMURA,,JP,15,0.170768,0.186945,0,1183
YUTAKA YOSHIDA,YUTAKA YOSHIDA,,JP,15,0.170768,0.186933,0,1183
TOMONORI ASOU,TOMONORI ASOU,,JP,15,0.17077,0.186969,0,1183
YUTAKA TANO,YUTAKA TANO,,JP,13,0.192626,0.215161,0,0
KOICHI NUMATA,KOICHI NUMATA,,JP,13,0.19263,0.215208,0,0
NAOKI KTO,NAOKI KTO,,JP,13,0.192626,0.215161,0,0
EIJI IWAMURA,EIJI IWAMURA,,JP,15,0.146452,0.156262,0,38
WENZHENG HUANG,WENZHENG HUANG,,CN,16,0.120238,0.123759,0,1189
TATSUNORI OKADA,TATSUNORI OKADA,,JP,16,0.134281,0.142381,0,120
HAJIMU YOSHIYASU,HAJIMU YOSHIYASU,,JP,16,0.13428,0.142345,0,120
TATSUYA HAYASHI,TATSUYA HAYASHI,,JP,16,0.13428,0.142345,0,120
JUNKER GERD,JUNKER GERD,,DE,2,0.727273,0.8125,0,2650
MAREWSKI ULRICH,MAREWSKI ULRICH,,DE,2,0.727273,0.8125,0,2650
GRIMPE FABIAN,GRIMPE FABIAN,,DE,2,0.727273,0.8125,0,2650
HILLENBRAND HANS GEORG,HILLENBRAND HANS GEORG,,DE,2,0.727273,0.8125,0,2650
ERDELEN PEPPLER MARION,ERDELEN PEPPLER MARION,,DE,2,0.727273,0.8125,0,2650
KNAUF GERHARD,KNAUF GERHARD,,DE,2,0.727273,0.8125,0,2650
REEPMEYER OSKAR,REEPMEYER OSKAR,,DE,2,0.727273,0.8125,0,2650
FISCHER HANS JUERGEN,FISCHER HANS JUERGEN,,DE,2,0.727273,0.8125,0,2650
LIESSEM ANDREAS,LIESSEM ANDREAS,,DE,2,0.727273,0.8125,0,2650
BABICKI MATTHEW,BABICKI MATTHEW,,CA,15,0.14637,0.153768,0,50
OMOTO SETSUO,OMOTO SETSUO,,JP,15,0.155751,0.166334,0,2198
ISHIBASHI NAOHIKO,ISHIBASHI NAOHIKO,,JP,15,0.155751,0.166334,0,2198
FUJIKAWA KEIJI,FUJIKAWA KEIJI,,JP,15,0.155751,0.166334,0,2198
YOSHIDA HIROHISA,YOSHIDA HIROHISA,,JP,15,0.155752,0.166346,0,2198
KONDO MASAMI,KONDO MASAMI,,JP,15,0.155751,0.166334,0,2198
NOJIMA SHIGERU,NOJIMA SHIGERU,,JP,15,0.155752,0.166346,0,2198
WATANABE SATORU,WATANABE SATORU,,JP,15,0.155755,0.166418,0,2198
WATANABE TADAHARU,WATANABE TADAHARU,,US,16,0.124736,0.128682,0,1151
TORRES ROBERT,TORRES ROBERT,,US,16,0.124736,0.128682,0,1151
VININSKI JOSEPH,VININSKI JOSEPH,,US,16,0.124736,0.128682,0,1151
BENCHERIF KARIM,BENCHERIF KARIM,,FR,15,0.150356,0.159552,0.000007,4
DEVAUD EMMANUEL,DEVAUD EMMANUEL,,FR,15,0.150354,0.159505,0.000006,4
SORINE MICHEL,SORINE MICHEL,,FR,15,0.135736,0.14195,0,4
KIM YEONG WOO,KIM YEONG WOO,,KR,15,0.151363,0.162072,0.000004,1941
JANG JAE HA,JANG JAE HA,,KR,15,0.157074,0.166678,0.000002,1941
CHO NAM UNG,CHO NAM UNG,,KR,15,0.146843,0.156134,0,1941
GALLAGHER EMERSON RICHARD,GALLAGHER EMERSON RICHARD,,CA,14,0.190482,0.208088,0.000022,238
LURA FRANZ,LURA FRANZ,,DE,15,0.151127,0.158799,0,1017
WANCURA HERBERT,WANCURA HERBERT,,AT,15,0.146482,0.154281,0.000021,28
CHA JUNG EUN,CHA JUNG EUN,,KR,15,0.144474,0.152554,0.000002,1047
JUN HEE KWON,JUN HEE KWON,,KR,15,0.158202,0.169071,0.000036,1047
CHO YONG HOON,CHO YONG HOON,,KR,16,0.138718,0.145853,0,1047
HWANG JUNG TAE,HWANG JUNG TAE,,KR,15,0.156353,0.167314,0.000293,1047
MOON SEUNG HYEON,MOON SEUNG HYEON,,KR,15,0.152845,0.16344,0.000008,1047
WOO JUNG JE,WOO JUNG JE,,KR,15,0.145121,0.15323,0,1047
SEO SEOK JUN,SEO SEOK JUN,,KR,15,0.145121,0.15323,0,1047
JOUNG DAE HYEON,JOUNG DAE HYEON,,KR,14,0.170772,0.186138,0,11
CHO IN JE,CHO IN JE,,KR,14,0.170773,0.18615,0,11
KIM SEOK JIN,KIM SEOK JIN,,KR,15,0.152991,0.163346,0,1941
PARK JIN GIL,PARK JIN GIL,,KR,15,0.152991,0.163346,0,1941
NOMURA KEN,NOMURA KEN,,JP,13,0.192639,0.21519,0,0
LUO XIAO BING,LUO XIAO BING,,KR,13,0.190097,0.206185,0.000002,1073
HICKMANN THORSTEN,HICKMANN THORSTEN,,DE,13,0.187283,0.200966,0.000436,28
LANGNICKEL WOLFGANG,LANGNICKEL WOLFGANG,,DE,14,0.182113,0.19504,0.000012,28
CHADY CHRISTINE MARIE,CHADY CHRISTINE MARIE,,US,14,0.145716,0.151978,0.000053,1147
LYONS ARTHUR PAULL,LYONS ARTHUR PAULL,,US,14,0.145716,0.151978,0.000053,1147
GREWE TIMOTHY M,GREWE TIMOTHY M,,US,14,0.145715,0.151966,0.000053,1147
SHINODA HIROSHI,SHINODA HIROSHI,,JP,14,0.166597,0.179179,0,1160
WETZEL FRANZ JOSEF,WETZEL FRANZ JOSEF,,DE,14,0.1714,0.183635,0.00006,28
LOCKLEY JOHN EDWARD,LOCKLEY JOHN EDWARD,,GB,2,0.666667,0.75,0,1426
GANSKI ALBIN VON,GANSKI ALBIN VON,,DE,16,0.130444,0.135715,0,1888
HAGENBACH THOMAS,HAGENBACH THOMAS,,CH,16,0.130445,0.135727,0,1888
BOGAKI TOMOHIRO,BOGAKI TOMOHIRO,,JP,16,0.140786,0.149942,0,1914
ONO MASASHI,ONO MASASHI,,JP,16,0.140786,0.149942,0,1914
NAKAGAWA TOSHIHIKO,NAKAGAWA TOSHIHIKO,,JP,16,0.140786,0.149942,0,1914
YAGISAWA KENJI,YAGISAWA KENJI,,JP,16,0.133975,0.140764,0,120
DIDINA CAZACU,DIDINA CAZACU,,CA,16,0.13227,0.137471,0,1032
RAVI GOPAL,RAVI GOPAL,,CA,16,0.13227,0.137471,0,1032
CHRISTOPH SCHUETZ,CHRISTOPH SCHUETZ,,CA,16,0.13227,0.137471,0,1032
YUEHUI WEI,YUEHUI WEI,,CA,16,0.13227,0.137471,0,1032
YASUKAZU IWASAKI,YASUKAZU IWASAKI,,JP,14,0.175707,0.191127,0,1059
NAOTSUGU OGURA,NAOTSUGU OGURA,,JP,16,0.137504,0.144626,0,1127
YOSHIHIRO KAWAMURA,YOSHIHIRO KAWAMURA,,JP,16,0.137504,0.144626,0,1127
ALBERTI GIULIO,ALBERTI GIULIO,,IT,14,0.167688,0.179073,0.00068,4
VIVANI RICCARDO,VIVANI RICCARDO,,IT,15,0.145791,0.152742,0,4
MASCI SILVIA,MASCI SILVIA,,IT,15,0.145791,0.152742,0,4
STUART JULIE A,STUART JULIE A,,US,13,0.193513,0.208733,0,1147
RITTER JAMES A,RITTER JAMES A,,US,15,0.171285,0.181123,0.000002,1099
EBNER ARMIN D,EBNER ARMIN D,,US,15,0.171285,0.181123,0.000002,1099
HOLLAND CHARLES E,HOLLAND CHARLES E,,US,15,0.171285,0.181123,0.000002,1099
BOSTROM NEIL W,BOSTROM NEIL W,,US,3,0.527027,0.559829,0,999
KLEINBERG ROBERT L,KLEINBERG ROBERT L,,US,3,0.527027,0.559829,0,999
HALME AARNE,HALME AARNE,,FI,2,0.818182,0.888889,0,2925
KORHOLA MATTI,KORHOLA MATTI,,FI,3,0.6,0.740741,0,2925
APPELQVIST ANJA,APPELQVIST ANJA,,FI,3,0.6,0.740741,0,2925
SUOMELA JUSSI,SUOMELA JUSSI,,FI,3,0.6,0.740741,0,2925
ZHANG XIA CHANG,ZHANG XIA CHANG,,FI,3,0.6,0.740741,0,2925
PENNEAU JEAN FRANCOIS,PENNEAU JEAN FRANCOIS,,FR,15,0.149589,0.157468,0.000018,4
CAPITAINE FRANCOIS,CAPITAINE FRANCOIS,,FR,15,0.149589,0.157468,0.000018,4
LE GOFF PHILIPPE,LE GOFF PHILIPPE,,FR,15,0.149589,0.157468,0.000018,4
STEVENS SIMON BENJAMIN,STEVENS SIMON BENJAMIN,,US,1,1,1,0,44
RIKUKAWA MASAHIRO,RIKUKAWA MASAHIRO,,JP,13,0.198129,0.221116,0.001788,1080
TAKEOKA YUKO,TAKEOKA YUKO,,JP,13,0.196579,0.219049,0,0
LEE JEONG HE,LEE JEONG HE,,KR,15,0.144008,0.152652,0,1941
CHO MUN KYU,CHO MUN KYU,,KR,15,0.142053,0.15017,0,1941
HONG GI GON,HONG GI GON,,KR,15,0.142053,0.15017,0,1941
BIELSKI MARTIN,BIELSKI MARTIN,,DE,16,0.135328,0.140709,0.000066,28
PAULUS JOCHEN,PAULUS JOCHEN,,DE,15,0.141504,0.147987,0.000046,28
VELAMAKANNI BHASKAR,VELAMAKANNI BHASKAR,,US,15,0.149636,0.157685,0,1111
MEKALA DAVID,MEKALA DAVID,,US,15,0.149639,0.157744,0,1111
IWASAKI KAZUHIKO,IWASAKI KAZUHIKO,,JP,14,0.18596,0.203138,0.000006,990
MIYAMA TAKESHI,MIYAMA TAKESHI,,JP,14,0.183837,0.200836,0,990
OHBA TSUGIO,OHBA TSUGIO,,JP,14,0.183857,0.200946,0,990
ONODERA MINAKO,ONODERA MINAKO,,JP,14,0.183855,0.20093,0,990
KOSER HEINZ,KOSER HEINZ,,DE,15,0.142157,0.149491,0,28
SCHMITT RAINER,SCHMITT RAINER,,DE,15,0.142157,0.149491,0,28
BERNAY CECILE,BERNAY CECILE,,FR,14,0.155396,0.164951,0.000001,4
LE NOC DAVID,LE NOC DAVID,,FR,15,0.145383,0.153355,0,4
GEN OKIYAMA,GEN OKIYAMA,,JP,14,0.183835,0.200824,0,990
TOMOKO DATE,TOMOKO DATE,,JP,14,0.183835,0.200824,0,990
YASUHIRO NAKAO,YASUHIRO NAKAO,,JP,14,0.183835,0.200824,0,990
OSAMU KAKUTANI,OSAMU KAKUTANI,,JP,14,0.183836,0.200836,0,990
LI ZHAO,LI ZHAO,,CN,3,0.538462,0.587302,0,3551
PAUL MINNEAR WILLIAM,PAUL MINNEAR WILLIAM,,US,14,0.169646,0.180349,0,1273
NATHANIEL BREWER LUKE,NATHANIEL BREWER LUKE,,US,14,0.169646,0.180349,0,1273
HONGHONG WANG,HONGHONG WANG,,CN,17,0.112546,0.115819,0,2522
ZHAOHUI WANG,ZHAOHUI WANG,,CN,17,0.112546,0.115819,0,2522
YASUNORI YOSHIMOTO,YASUNORI YOSHIMOTO,,JP,14,0.167169,0.17923,0,1917
HIROKAZU ISAKI,HIROKAZU ISAKI,,JP,14,0.167169,0.17923,0,1917
TAO YANG,TAO YANG,,CN,17,0.12044,0.124891,0,2074
MASAYA YANO,MASAYA YANO,,JP,14,0.187406,0.202583,0.000607,1917
MASAKAZU SUGIMOTO,MASAKAZU SUGIMOTO,,JP,14,0.164507,0.17518,0.000003,1917
TAKUJI OKEYUI,TAKUJI OKEYUI,,JP,14,0.164505,0.175164,0.000003,1917
TOSHIO ARAKI,TOSHIO ARAKI,,JP,15,0.157831,0.166481,0,1917
SHINJI KINOSHITA,SHINJI KINOSHITA,,JP,14,0.174712,0.191035,0.00001,1183
TORIUMI MASAHIRO,TORIUMI MASAHIRO,,JP,14,0.175712,0.191127,0,1059
SOMA HIROSHI,SOMA HIROSHI,,JP,14,0.183873,0.201032,0.000003,990
KOENIGER RAINER,KOENIGER RAINER,,US,14,0.169648,0.180396,0,1273
BRUNELLE DANIEL JOSEPH,BRUNELLE DANIEL JOSEPH,,US,14,0.169652,0.180456,0,1273
OLSON DANIEL ROBERT,OLSON DANIEL ROBERT,,US,14,0.169648,0.180396,0,1273
OLSON KARMIN LORRAINE,OLSON KARMIN LORRAINE,,US,14,0.169648,0.180396,0,1273
SESHADRI PARTHASARATHY,SESHADRI PARTHASARATHY,,US,14,0.183652,0.196873,0.000001,238
CLARK THOMAS M,CLARK THOMAS M,,US,14,0.183748,0.197154,0,238
MCMAHON JAMES A,MCMAHON JAMES A,,US,16,0.138523,0.144478,0,1212
BIRKHOFF RONALD,BIRKHOFF RONALD,,US,3,0.545455,0.638889,0,1919
GRIFFITHS CLIVE,GRIFFITHS CLIVE,,GB,3,0.545455,0.638889,0,1919
SHAH KIRAN,SHAH KIRAN,,US,3,0.545455,0.638889,0,1919
SUBRAMANIAN ANAND,SUBRAMANIAN ANAND,,US,3,0.545455,0.638889,0,1919
CHEN XIN,CHEN XIN,,US,15,0.158834,0.167431,0.000081,1093
WU NAIJUAN,WU NAIJUAN,,US,15,0.141563,0.147439,0,1093
YODOSHI NOBUO,YODOSHI NOBUO,,JP,13,0.192961,0.21557,0,0
RABINOVICH ALEXANDER,RABINOVICH ALEXANDER,,US,15,0.158797,0.16732,0,1032
ALEXEEV NIKOLAI,ALEXEEV NIKOLAI,,RU,15,0.158797,0.16732,0,1032
SAMOKHIN ANDREI,SAMOKHIN ANDREI,,RU,15,0.158796,0.167308,0,1032
BROMBERG LESLIE,BROMBERG LESLIE,,US,15,0.158799,0.167356,0,1032
COHN DANIEL R,COHN DANIEL R,,US,15,0.158798,0.167344,0,1032
HADIDI KAMAL,HADIDI KAMAL,,US,15,0.158796,0.167308,0,1032
YAMANAKA ICHIRO,YAMANAKA ICHIRO,,JP,14,0.159742,0.170607,0.000001,53
SUZUKI KEN,SUZUKI KEN,,JP,14,0.15976,0.170744,0.000233,53
FUCKE LARS,FUCKE LARS,,US,14,0.148423,0.155803,0,1894
DAGGETT DAVID L,DAGGETT DAVID L,,US,14,0.148424,0.155838,0,1894
BENEDICT MARK,BENEDICT MARK,,US,13,0.1703,0.181242,0.000145,987
ISHIKAWA HIDETO,ISHIKAWA HIDETO,,JP,13,0.19287,0.215643,0.000012,0
OMURA ATSUSHI,OMURA ATSUSHI,,JP,13,0.192902,0.215774,0.000024,0
INAGAKI TSUYOSHI,INAGAKI TSUYOSHI,,JP,13,0.192903,0.215786,0.000041,0
NAGAI KOUJI,NAGAI KOUJI,,JP,13,0.192873,0.215691,0.000036,0
OHINATA TETSUO,OHINATA TETSUO,,JP,13,0.192872,0.215679,0.000019,0
IHM JAE WOOK,IHM JAE WOOK,,KR,17,0.115931,0.120281,0,1018
JUNG YOUNG PIL,JUNG YOUNG PIL,,KR,17,0.11593,0.120269,0,1018
DEKKER NICOLAAS JACOBUS JOSEPH,DEKKER NICOLAAS JACOBUS JOSEPH,,NL,14,0.16832,0.180457,0.001271,1033
LEE JHONG HO,LEE JHONG HO,,KR,15,0.138846,0.145446,0,1073
QIU YAO PING,QIU YAO PING,,TW,17,0.119219,0.123762,0,975
LEE JAE ROCK,LEE JAE ROCK,,KR,15,0.146756,0.155385,0,1215
KIM SEOK,KIM SEOK,,KR,15,0.146756,0.155385,0,1215
DEBECKER ANDY,DEBECKER ANDY,,NL,6,0.288462,0.386667,0,1166
VAN DER JAGT OSCAR CHRISTOPH,VAN DER JAGT OSCAR CHRISTOPH,,NL,6,0.286624,0.375556,0,1166
UEDA AKIHIRO,UEDA AKIHIRO,,JP,13,0.192623,0.215113,0,0
WACKER BERND,WACKER BERND,,DE,14,0.159946,0.170314,0,1212
HASELT PETER VAN,HASELT PETER VAN,,DE,14,0.159942,0.170246,0,1212
KRASIJ MYRON,KRASIJ MYRON,,US,14,0.193399,0.208835,0.000179,238
SPIEGEL CHRISTIAN,SPIEGEL CHRISTIAN,,DE,14,0.174014,0.186662,0,1888
DOTZLER GERHARD,DOTZLER GERHARD,,DE,1,1,1,0,45
YASUSHI KOBUCHI,YASUSHI KOBUCHI,,JP,2,0.625,0.7,0,1920
TOSHIAKI KASAZAKI,TOSHIAKI KASAZAKI,,JP,2,0.625,0.7,0,1920
TOMOHIRO NISHIO,TOMOHIRO NISHIO,,JP,2,0.625,0.7,0,1920
IKUZO USAMI,IKUZO USAMI,,JP,2,0.625,0.7,0,1920
FUMIO KAGAMI,FUMIO KAGAMI,,JP,14,0.175702,0.19108,0,1059
KAZUYA TAJIRI,KAZUYA TAJIRI,,JP,14,0.175702,0.19108,0,1059
RYUJI KOHNO,RYUJI KOHNO,,JP,15,0.153246,0.165139,0,17
TATSUYA NAGATA,TATSUYA NAGATA,,JP,15,0.153245,0.165115,0,17
MAKOTO KITANO,MAKOTO KITANO,,JP,15,0.153246,0.165139,0,17
KEISUKE SUZUKI,KEISUKE SUZUKI,,JP,14,0.175705,0.191115,0,1059
SHINICHI MAKINO,SHINICHI MAKINO,,JP,14,0.175704,0.191103,0,1059
HIROMASA SAKAI,HIROMASA SAKAI,,JP,14,0.175704,0.191103,0,1059
IKUHIRO TANIGUCHI,IKUHIRO TANIGUCHI,,JP,14,0.175704,0.191103,0,1059
HUI NA,HUI NA,,CN,17,0.110557,0.113567,0,2074
XIANFENG LI,XIANFENG LI,,CN,17,0.110557,0.113567,0,2074
TOMOHARU SASAOKA,TOMOHARU SASAOKA,,JP,13,0.192623,0.215113,0,0
OSAMU TAJIMA,OSAMU TAJIMA,,JP,14,0.167169,0.179218,0,1917
KATSUYA ODA,KATSUYA ODA,,JP,14,0.167169,0.179218,0,1917
SONG KYUNG HO,SONG KYUNG HO,,KR,1,1,1,0,1921
HONG SUNG CHUL,HONG SUNG CHUL,,KR,1,1,1,0,1921
JUN BUM SU,JUN BUM SU,,KR,1,1,1,0,1921
FRANS DER MAAS MARINUS VAN,FRANS DER MAAS MARINUS VAN,,SG,3,0.444444,0.541667,0,46
KUNIHIRO NAKATA,KUNIHIRO NAKATA,,JP,14,0.167169,0.179218,0,1917
ATSUO MUNENAI,ATSUO MUNENAI,,JP,14,0.167169,0.179218,0,1917
FARIS SADEG M,FARIS SADEG M,,US,15,0.143214,0.149462,0.000018,987
TOIA LUCA,TOIA LUCA,,IT,17,0.120456,0.125515,0,1058
DELLA PORTA PAOLO,DELLA PORTA PAOLO,,IT,17,0.120451,0.12536,0,1058
IVANCHEV SERGEJ STEPANOVICH,IVANCHEV SERGEJ STEPANOVICH,,RU,1,1,1,0,1922
PAVLJUCHENKO VALERIJ NIKOLAEVI,PAVLJUCHENKO VALERIJ NIKOLAEVI,,RU,1,1,1,0,1922
PRIMACHENKO OLEG NIKOLAEVICH,PRIMACHENKO OLEG NIKOLAEVICH,,RU,1,1,1,0,1922
KHAJKIN SAUL JANKELEVICH,KHAJKIN SAUL JANKELEVICH,,RU,1,1,1,0,1922
PHAM HOANH NANG,PHAM HOANH NANG,,US,15,0.140597,0.147775,0,1094
HERB BLAINE EDWARD,HERB BLAINE EDWARD,,US,15,0.140597,0.147775,0,1094
ACHILLES GEOFFREY COLLING,ACHILLES GEOFFREY COLLING,,GB,15,0.140597,0.147775,0,1094
ERKEY CAN,ERKEY CAN,,US,15,0.152656,0.159639,0,1894
HARA HIROAKI S,HARA HIROAKI S,,US,15,0.152656,0.159639,0,1894
TEZUKA FUMINOBU,TEZUKA FUMINOBU,,JP,14,0.172943,0.186627,0,1914
NORITOMI YASUKO,NORITOMI YASUKO,,JP,14,0.172943,0.186627,0,1914
MOON BONG SEOK,MOON BONG SEOK,,KR,13,0.180794,0.194812,0,1073
CHANG HWEI LANG,CHANG HWEI LANG,,TW,17,0.118983,0.123465,0,975
CHANG HEN RONG,CHANG HEN RONG,,TW,17,0.119632,0.124357,0,975
SHIEH KUO LON,SHIEH KUO LON,,TW,17,0.119632,0.124357,0,975
CHUNG PI HSIN,CHUNG PI HSIN,,TW,17,0.118982,0.123441,0,975
LEFEBVR GJUI,LEFEBVR GJUI,,FR,2,0.705882,0.791667,0,1913
LEFEBVR JAN,LEFEBVR JAN,,FR,2,0.705882,0.791667,0,1913
FRIZHIR RENE,FRIZHIR RENE,,FR,2,0.705882,0.791667,0,1913
DUSE MISHEL,DUSE MISHEL,,FR,2,0.705882,0.791667,0,1913
HU LIQING,HU LIQING,,CN,15,0.142536,0.14855,0.000079,2074
SUGOU LEGAL REPRESENTATIVE MAS,SUGOU LEGAL REPRESENTATIVE MAS,,JP,15,0.170946,0.187368,0,1183
NASR NADER,NASR NADER,,US,2,0.666667,0.75,0,1895
ARCHER PASCAL,ARCHER PASCAL,,FR,14,0.156071,0.165845,0.000417,4
CORNET NATHALIE,CORNET NATHALIE,,FR,13,0.175693,0.190391,0.000491,4
IKEDA SOTOMITSU,IKEDA SOTOMITSU,,JP,14,0.151395,0.161452,0,1110
